dish_id,total_calories,total_mass,total_fat,total_carb,total_protein,ingredient_count,top_ingredient_mass_fraction,top3_ingredient_mass_fraction,ingredient_entropy,ingredient_calories_per_100g,ingredient_carbs_per_100g,ingredient_protein_per_100g,ingredient_fat_per_100g,ingredients,calories_per_100g,carbs_per_100g,protein_per_100g,fat_per_100g,artificial_sweetener,artificial_colours,preservatives,calories_per_100g_relative_deviation,calories_per_100g_penalty,carbs_per_100g_relative_deviation,carbs_per_100g_penalty,protein_per_100g_relative_deviation,protein_per_100g_penalty,fat_per_100g_relative_deviation,fat_per_100g_penalty,nutrient_penalty,processing_penalty,healthiness_score,nutrition_quality_score,score_category,processing_variant
dish_1568405499,562.269348,419.0,29.853746,26.507204,45.23914,22,0.4121839820190363,0.6668207629235599,2.9672599157985933,134.19314431473845,6.3263013849897005,10.796930109149807,7.124999185739879,"radishes, pepper, vinegar, arugula, cabbage, brown rice, mustard greens, thyme, tomatoes, carrot, salt, salmon, pineapple, spinach (raw), cucumbers, mustard, olive oil, rice noodles, mixed greens, garlic, soy sauce, green onions",134.1931618138425,6.326301670644392,10.796930787589499,7.124999045346063,1.0,0.0,0.0,0.06489108408679584,11.129933942153368,0.0,0.0,0.0,0.0,0.08400532708157897,14.207063740770423,25.33699768292379,5.0,69.6630023170762,69.6630023170762,Good,1
dish_1563216659,190.057999,173.0,5.090516,4.554782,29.822712,10,0.5175012750722912,0.9341758940513264,1.6539332936970095,109.86012727457015,2.6328216483474463,17.238562456605848,2.942494630129902,"garlic, cherry tomatoes, chicken breast, spinach (raw), parmesan cheese, wheat berry, squash, olive oil, thyme, salt",109.86011502890175,2.6328219653179192,17.238561849710983,2.9424947976878615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,95.0,Excellent,1
dish_1558723568,179.618988,356.0,1.848,42.959999,3.879,5,0.40168539325842695,0.752808988764045,2.151845949127486,50.45477528089888,12.067415730337077,1.0896067415730337,0.5191011235955056,"cantaloupe, corn on the cob, carrot, cauliflower, apple",50.45477191011236,12.067415449438203,1.0896067415730337,0.5191011235955056,1.0,0.0,0.0,0.0,0.0,0.20516694653144657,31.788148654302685,0.8582160822536988,86.87899678383381,0.0,0.0,118.6671454381365,5.0,0.0,0.0,Very Poor,1
dish_1561661500,374.775665,268.0,11.160464,42.275837,24.242857,9,0.4215616404011451,0.8986125515339537,2.0341575659052995,139.84166488532344,15.77456513769955,9.045841531840553,4.164352059646208,"garlic, salt, soy sauce, sugar, cucumbers, pork, pepper, bok choy, white rice",139.84166604477613,15.77456604477612,9.045842164179104,4.16435223880597,1.0,0.0,0.0,0.10971484196420583,18.209225133756878,0.5753982841393374,69.37759238183969,0.0,0.0,0.0,0.0,87.58681751559656,5.0,7.4131824844034355,7.4131824844034355,Very Poor,1
dish_1558026623,29.880001,83.0,0.083,7.47,0.415,1,1.0,1.0,-0.0,36.0,9.0,0.5,0.1,honeydew melons,36.00000120481928,9.0,0.5,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349380320731075,90.47950716125392,0.0,0.0,90.47950716125392,5.0,4.52049283874608,4.52049283874608,Very Poor,1
dish_1564170173,79.880005,176.0,3.677,11.610001,2.095,4,0.375,0.8181818181818182,1.9379299031661499,45.38636363636363,6.596590909090909,1.190340909090909,2.0892045454545456,"bell peppers, onions, cherry tomatoes, olives",45.38636647727273,6.596591477272727,1.1903409090909092,2.0892045454545456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451081559013184,86.22133098852471,0.0,0.0,86.22133098852471,5.0,8.778669011475287,8.778669011475287,Very Poor,1
dish_1566851616,300.7789,248.0,11.60261,36.141609,14.512781,4,0.5524193548387096,0.9974429596774192,1.360894066264673,121.28181433064515,14.573229750000003,5.851927619354838,4.678471538709678,"caesar salad, broccoli, cheese pizza, olive oil",121.28181451612905,14.573229435483873,5.851927822580645,4.678471774193548,1.0,0.0,0.0,0.0,0.0,0.4554213777965146,59.39607402230553,0.23852411939353635,36.09329190850794,0.0,0.0,95.48936593081348,5.0,0.0,0.0,Very Poor,1
dish_1550777181,55.860001,98.0,0.294,13.72,0.686,1,1.0,1.0,-0.0,56.99999999999999,14.000000000000002,0.7000000000000001,0.3,berries,57.00000102040816,14.000000000000002,0.7000000000000001,0.3,1.0,0.0,0.0,0.0,0.0,0.3981732312220795,53.961896846480364,0.9089132449023505,89.30432161615028,0.0,0.0,143.26621846263063,5.0,0.0,0.0,Very Poor,1
dish_1561662190,117.318321,104.0,3.98708,18.392817,2.39816,10,0.6538461475591717,0.900072952883914,1.6161155465363033,112.80607512398004,17.68539956071731,2.305923133596893,3.833731010252587,"salt, brown rice, mixed greens, olive oil, parsley, onions, lemon juice, vinegar, millet, apple",112.80607788461539,17.685400961538463,2.3059230769230767,3.833730769230769,1.0,0.0,0.0,0.0,0.0,0.7662324434180214,81.978831224624,0.699944213454699,78.00395603237807,0.0,0.0,159.9827872570021,5.0,0.0,0.0,Very Poor,1
dish_1565030350,62.585663,62.0,5.91621,2.292192,0.844501,10,0.34985423144926175,0.6997084467694911,2.5752477170546664,100.94461396684859,3.6970845305981372,1.3620991235822437,9.542274915197982,"lettuce, mixed greens, lime, salt, cucumbers, onions, olive oil, vinegar, pepper, cherry tomatoes",100.94461774193549,3.697083870967742,1.362098387096774,9.542274193548387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227583968508754,85.06971746102067,0.45177227287293276,59.06343936171495,144.13315682273563,5.0,0.0,0.0,Very Poor,1
dish_1560543557,87.869995,191.0,3.923,11.636001,3.353,4,0.4973821989528796,0.9790575916230367,1.4345900565222658,46.00523560209424,6.092146596858639,1.7554973821989526,2.053926701570681,"tomatoes, brown rice, olives, caesar salad",46.005232984293194,6.092147120418848,1.755497382198953,2.053926701570681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7715677712472558,82.28189997848331,0.0,0.0,82.28189997848331,5.0,12.71810002151669,12.71810002151669,Very Poor,1
dish_1558724992,456.699005,79.0,39.105,17.933001,17.696001,1,1.0,1.0,-0.0,578.1,22.7,22.400000000000002,49.49999999999999,almonds,578.100006329114,22.700001265822785,22.400001265822784,49.49999999999999,1.0,0.0,0.0,3.5875179787804288,119.44776700280151,1.267038151327195,102.06176414791346,0.0,0.0,6.5309853866698955,119.993322331219,341.502853481934,5.0,0.0,0.0,Very Poor,1
dish_1558373284,389.39801,113.0,30.849001,4.746,21.809,1,1.0,1.0,-0.0,344.6,4.2,19.3,27.3,sausage,344.6000088495575,4.2,19.3,27.300000884955754,1.0,0.0,0.0,1.7345765763324565,111.10377634485297,0.0,0.0,0.0,0.0,3.153452681225798,118.94101307399009,230.04478941884307,5.0,0.0,0.0,Very Poor,1
dish_1568405273,386.199768,288.0,21.990467,14.979709,32.076679,18,0.35458773465850363,0.7097504415312437,2.8461134685316773,134.09712913094262,5.201287620121004,11.137735386628673,7.635578961658624,"tomatoes, salmon, vinegar, cucumbers, kale, mustard, thyme, pepper, salt, brown rice, parmesan cheese, spinach (raw), arugula, mustard greens, caesar dressing, olive oil, garlic, croutons",134.09714166666666,5.201287847222222,11.137735763888887,7.635578819444444,1.0,0.0,0.0,0.06412911531552495,11.005429418594609,0.0,0.0,0.0,0.0,0.16168550521216732,25.843010999228287,36.8484404178229,5.0,58.1515595821771,58.1515595821771,Moderate,1
dish_1550712143,73.239998,211.0,0.986,15.141,3.254,3,0.411214953271028,1.0,1.564205780265158,34.22429906542057,7.0752336448598125,1.5205607476635514,0.46074766355140184,"bell peppers, mixed greens, tomatoes",34.71089952606635,7.175829383886256,1.5421800947867297,0.46729857819905213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993254562709875,83.8201057030291,0.0,0.0,83.8201057030291,5.0,11.1798942969709,11.1798942969709,Very Poor,1
dish_1551235868,83.659996,178.0,0.178,21.359999,1.602,1,1.0,1.0,-0.0,47.0,12.0,0.9000000000000001,0.1,orange,46.999997752808994,11.999999438202247,0.9000000000000001,0.1,1.0,0.0,0.0,0.0,0.0,0.19843414208388369,30.892765215799574,0.8828884577315934,88.08235294066449,0.0,0.0,118.97511815646406,5.0,0.0,0.0,Very Poor,1
dish_1563391375,84.283714,139.0,7.774208,5.039431,8.285326,13,0.5748298953163983,0.9064321686229713,1.7833238403792067,60.63576365190345,3.625489850021144,5.9606673105324015,5.592955016962087,"cilantro, salt, onions, lemon juice, olive oil, jalapenos, squash, quinoa, fish, arugula, garlic, pepper, tomatillo",60.6357654676259,3.6254899280575543,5.960666187050359,5.592955395683453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22437465543043383,34.29340649977191,0.0,0.0,34.29340649977191,5.0,60.70659350022808,60.70659350022808,Moderate,1
dish_1562008429,94.465088,69.0,5.511408,1.765067,9.056995,13,0.4748839206538563,0.8860278567242342,1.8948898250028117,136.90592138832,2.558067610752644,13.12608174020172,7.98754765380366,"jalapenos, lemon juice, wheat berry, pork, carrot, pepper, salt, cabbage, cucumbers, garlic, olive oil, parsley, mayonnaise",136.90592463768115,2.558068115942029,13.126079710144928,7.987547826086957,1.0,0.0,0.0,0.08641823871450592,14.589275151631224,0.0,0.0,0.0,0.0,0.2152344637088439,33.11025229624726,47.69952744787848,5.0,47.30047255212152,47.30047255212152,Poor,1
dish_1562702044,44.034069,177.0,1.102068,7.411408,2.278431,5,0.4350282535031441,0.9952489434491406,1.5693520815097723,24.878007029694995,4.187236247313404,1.2872494772570562,0.6226373985608744,"olive oil, squash, salt, cherry tomatoes, cauliflower",24.878005084745762,4.18723615819209,1.2872491525423728,0.6226372881355933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324980738467372,85.57632232845344,0.0,0.0,85.57632232845344,5.0,9.423677671546557,9.423677671546557,Very Poor,1
dish_1551397752,84.150002,51.0,1.836,0.0,15.81,1,1.0,1.0,-0.0,165.0,0.0,31.0,3.6000000000000005,chicken,165.00000392156863,0.0,31.0,3.6000000000000005,1.0,0.0,0.0,0.3093590662548946,44.55128579392174,0.0,0.0,0.0,0.0,0.0,0.0,44.55128579392174,5.0,50.44871420607826,50.44871420607826,Moderate,1
dish_1561060531,162.078995,177.0,4.101,26.291,6.733,4,0.3615819209039548,0.8135593220338982,1.9520387440728388,91.57005649717514,14.85367231638418,3.8039548022598875,2.316949152542373,"bok choy, brussels sprouts, cheese pizza, pineapple",91.57005367231638,14.85367231638418,3.8039548022598866,2.316949152542373,1.0,0.0,0.0,0.0,0.0,0.4834290727223441,61.88939753497178,0.5050144293200372,63.740770996368894,0.0,0.0,125.63016853134067,5.0,0.0,0.0,Very Poor,1
dish_1566414862,94.470001,67.0,4.556,12.06,1.407,1,1.0,1.0,-0.0,141.0,18.000000000000004,2.1,6.800000000000001,roasted potatoes,141.0000014925373,18.000000000000004,2.1,6.800000000000001,1.0,0.0,0.0,0.1189068236868939,19.6030822332822,0.7976512972855309,83.72913518380719,0.7267397347070516,79.6584425153318,0.03455960867384442,6.062240526144493,189.0529004585657,5.0,0.0,0.0,Very Poor,1
dish_1562774129,73.083549,77.0,2.898097,11.336127,1.539,6,0.4805194992410195,0.899455385693067,1.8289320788367562,94.91369563429986,14.722245150217345,1.9987012077416058,3.763761832354358,"berries, vinaigrette, granola, blackberries, mixed greens, raspberries",94.9137,14.722242857142856,1.9987012987012986,3.7637623376623375,1.0,0.0,0.0,0.0,0.0,0.47030327617197165,60.733938199185516,0.7399211204169154,80.44824520892601,0.0,0.0,141.18218340811154,5.0,0.0,0.0,Very Poor,1
dish_1560453132,142.09024,108.0,12.929943,5.810329,2.847845,9,0.6472491661272918,0.880258885562747,1.7418567775481038,131.56505383884414,5.379935422590799,2.636893251024813,11.972168805708398,"mustard, spinach (raw), olive oil, almonds, carrot, salt, parsley, blueberries, vinegar",131.56503703703703,5.379934259259259,2.6368935185185185,11.972169444444445,1.0,0.0,0.0,0.04403557546877737,7.670290718043393,0.0,0.0,0.6568770369430349,75.20143142912569,0.8214592552090295,85.00158201747685,167.87330416464593,5.0,0.0,0.0,Very Poor,1
dish_1565637578,197.301407,168.0,4.829733,18.116875,19.958797,11,0.33333333531746034,0.9218431007252565,2.0327777846486064,117.44131680857927,10.783854016570558,11.880237012382363,2.8748412218740547,"pineapple, parmesan cheese, salt, thyme, olive oil, wheat berry, garlic, spinach (raw), cherry tomatoes, quinoa, chicken breast",117.44131369047619,10.783854166666666,11.880236309523811,2.8748410714285715,1.0,0.0,0.0,0.0,0.0,0.07697830180257255,13.086051628239122,0.0,0.0,0.0,0.0,13.086051628239122,5.0,81.91394837176088,81.91394837176088,Excellent,1
dish_1559849466,467.613037,262.0,30.396,44.398998,14.468,2,0.767175572519084,1.0,0.7829025148263788,178.47824427480916,16.94618320610687,5.522137404580152,11.601526717557253,"pears, almonds",178.4782583969466,16.946182442748093,5.522137404580152,11.601526717557253,1.0,0.0,0.0,0.4163158800439143,55.734822425657754,0.692407047346855,77.52646518367348,0.2814377465906254,41.324238426590995,0.7650692560198795,81.91243470119532,256.4979607371176,5.0,0.0,0.0,Very Poor,1
dish_1559149688,281.454987,181.0,19.004999,2.172,22.625,1,1.0,1.0,-0.0,155.5,1.2,12.5,10.5,eggs,155.49999281767955,1.2,12.5,10.499999447513813,1.0,0.0,0.0,0.2339716397533045,35.51835573335795,0.0,0.0,0.0,0.0,0.5974816646316871,71.02699412325983,106.54534985661778,5.0,0.0,0.0,Very Poor,1
dish_1558373639,5.6,20.0,0.08,1.06,0.44,1,1.0,1.0,-0.0,27.999999999999996,5.300000000000001,2.1999999999999997,0.4,mixed greens,27.999999999999996,5.300000000000001,2.1999999999999997,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137273411216731,78.86329736742489,0.0,0.0,78.86329736742489,5.0,16.13670263257511,16.13670263257511,Very Poor,1
dish_1551396629,48.800003,80.0,0.4,12.0,0.88,1,1.0,1.0,-0.0,61.0,15.0,1.0999999999999999,0.5,kiwi,61.00000375,15.0,1.0999999999999999,0.5,1.0,0.0,0.0,0.0,0.0,0.4980427477379421,63.149351850672524,0.8568636705608366,86.81173873843075,0.0,0.0,149.96109058910326,5.0,0.0,0.0,Very Poor,1
dish_1562602832,144.182281,188.0,5.482155,15.514251,9.786214,4,0.36170213343141705,0.9310254988993432,1.828272802428977,76.69270684616023,8.252261418919067,5.205432572427117,2.916040080575108,"strawberries, greek yogurt, chia seeds, milk",76.69270265957446,8.252261170212766,5.205432978723404,2.9160398936170213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226485729854188,46.04040849585376,0.0,0.0,46.04040849585376,5.0,48.95959150414624,48.95959150414624,Poor,1
dish_1551236466,80.400002,20.0,6.6,0.26,5.0,1,1.0,1.0,-0.0,402.00000000000006,1.3,25.0,32.99999999999999,cheese,402.00001,1.3,25.0,32.99999999999999,1.0,0.0,0.0,2.1900748195027937,115.5076339919704,0.0,0.0,0.0,0.0,4.020656924446596,119.71162502347362,235.219259015444,5.0,0.0,0.0,Very Poor,1
dish_1558026714,129.839996,24.0,10.08,0.336,8.88,1,1.0,1.0,-0.0,541.0,1.4000000000000001,37.00000000000001,42.0,bacon,540.9999833333334,1.4000000000000001,37.00000000000001,42.0,1.0,0.0,0.0,3.293110401124363,119.1411610490388,0.0,0.0,0.0,0.0,5.3899269947502155,119.96302076534201,239.1041818143808,5.0,0.0,0.0,Very Poor,1
dish_1561578898,442.549774,267.0,19.157742,51.731304,17.11825,19,0.41573034019273664,0.7589223053102794,2.5587021421886815,165.74898897901863,19.37501769119864,6.411329277612953,7.175183861611864,"cucumbers, onions, cheese pizza, cheese, walnuts, pesto, pepper, spinach (raw), chard, blueberries, olive oil, mustard, figs, salt, broccoli, arugula, pasta, cherry tomatoes, vinegar",165.74897902621723,19.3750202247191,6.411329588014982,7.175184269662921,1.0,0.0,0.0,0.31530256516618554,45.220940316409404,0.9349739023277602,90.48109547991689,0.16573255995166467,26.41286730235148,0.09164056326252869,15.41178291776542,177.5266860164432,5.0,0.0,0.0,Very Poor,1
dish_1561739212,134.01001,214.0,0.325,23.797001,8.347,3,0.38317757009345793,0.9999999999999999,1.574521717920533,62.62149532710279,11.120093457943923,3.900467289719626,0.15186915887850466,"berries, egg whites, sweet potato",62.6215,11.120093925233645,3.900467289719626,0.15186915887850466,1.0,0.0,0.0,0.0,0.0,0.11055840392406717,18.337943918193062,0.4924558445927367,62.6709213445945,0.0,0.0,81.00886526278757,5.0,13.991134737212434,13.991134737212434,Very Poor,1
dish_1563565454,350.788818,322.0,22.686897,26.577688,22.234623,28,0.2757157998491665,0.6857676564333396,2.965992624566945,108.94063135553192,8.253940306235656,6.905161921460633,7.045620756183981,"carrot, cherry tomatoes, fish, chard, mushroom, wheat berry, ground turkey, thyme, bok choy, lemon juice, kale, arugula, salt, pecans, blueberries, mustard, eggs, corn on the cob, vinegar, cream, onions, celery, olive oil, parsley, chive, shallots, garlic, white rice",108.94062670807455,8.253940372670806,6.905162422360248,7.0456201863354035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10147308789282843,16.94301260148441,0.07192853865289606,12.273141587591333,29.21615418907574,5.0,65.78384581092426,65.78384581092426,Good,1
dish_1561404956,97.600792,82.0,2.638521,4.593264,13.654346,16,0.4340529618061698,0.8680105333661106,2.0419049278024506,119.0253525433013,5.6015418146717515,16.651638596381428,3.2177078845782408,"green onions, white rice, vinegar, ginger, parmesan cheese, soy sauce, croutons, chicken, spinach (raw), green beans, kale, caesar dressing, olive oil, salt, garlic, broccoli",119.02535609756097,5.601541463414634,16.651641463414634,3.2177085365853655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,95.0,Excellent,1
dish_1550710318,182.169998,158.0,3.366,8.179999,28.638,3,0.5723270440251572,1.0,1.3732561763741384,114.57232704402516,5.144654088050314,18.011320754716984,2.1169811320754715,"pineapple, carrot, chicken",115.29746708860759,5.177214556962026,18.125316455696204,2.1303797468354433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,95.0,Excellent,1
dish_1568315040,555.92041,400.0,32.094086,27.321146,41.118195,23,0.22499999887499997,0.5782234646088826,3.1111169438682826,138.98008561959955,6.830286216098566,10.279550295852252,8.023520945882394,"avocado, jalapenos, spinach (raw), brown rice, ginger, chili, garlic, spinach (cooked), onions, salt, lime, lemon juice, quinoa, cilantro, vinegar, salmon, beef, millet, bok choy, mushroom, shallots, tomatoes, olive oil",138.9801025,6.830286499999999,10.27954875,8.0235215,1.0,0.0,0.0,0.10287789643877673,17.159946962704726,0.0,0.0,0.0,0.0,0.22070753870973173,33.82066336543247,50.9806103281372,5.0,44.0193896718628,44.0193896718628,Poor,1
dish_1550778007,6.1,61.0,0.0,1.22,0.61,1,1.0,1.0,-0.0,10.0,2.0,1.0,0.0,cucumbers,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869876064146215,87.45324579224858,0.0,0.0,87.45324579224858,5.0,7.54675420775142,7.54675420775142,Very Poor,1
dish_1550859622,327.17804,144.0,21.368,15.198,17.483999,3,0.5103448275862069,1.0,1.3359907237406194,225.64000000000001,10.481379310344828,12.05793103448276,14.73655172413793,"sausage, potatoes, bacon",227.20697222222222,10.554166666666667,12.141665972222222,14.838888888888887,1.0,0.0,0.0,0.8030030419690333,84.01913822168588,0.05403952222783542,9.34331731903978,0.0,0.0,1.2576051591240505,101.80614310077638,195.16859864150206,5.0,0.0,0.0,Very Poor,1
dish_1551491326,475.442017,192.0,35.541,5.58,31.621,3,0.5025906735751295,1.0,1.4456784080553091,246.34300518134717,2.8911917098445596,16.383937823834195,18.41502590673575,"sausage, scrambled eggs, ham",247.62605052083333,2.90625,16.469270833333333,18.5109375,1.0,0.0,0.0,0.9650388277837034,91.78274977290053,0.0,0.0,0.0,0.0,1.8162747435567634,112.12983028148159,203.91258005438212,5.0,0.0,0.0,Very Poor,1
dish_1565379827,150.530945,235.0,4.162645,27.104969,2.631936,12,0.47865686735853163,0.8084184573078623,2.1869886218675174,64.05572264019482,11.534029960307404,1.1199729308926958,1.7713386526413157,"vinegar, soy sauce, garlic, radishes, pepper, mixed greens, carrot, salt, cabbage, green onions, olive oil, rice noodles",64.05572127659575,11.534029361702128,1.1199727659574468,1.7713382978723404,1.0,0.0,0.0,0.0,0.0,0.15189793583295721,24.450461663393046,0.8542647356445671,86.68210502391216,0.0,0.0,111.1325666873052,5.0,0.0,0.0,Very Poor,1
dish_1564691420,212.347305,226.0,13.716616,22.601648,4.469414,12,0.31415928647505686,0.6647488289424985,2.7813650187998373,93.95898385470825,10.00072876281896,1.9776167959713846,6.069299094348688,"mixed greens, lime, lettuce, salt, cucumbers, onions, olive oil, pepper, vinegar, corn on the cob, green beans, cherry tomatoes",93.95898451327433,10.000729203539823,1.9776168141592922,6.069299115044248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7426647165309695,80.61068179549999,0.0,0.0,80.61068179549999,5.0,14.389318204500015,14.389318204500015,Very Poor,1
dish_1551488324,46.0,40.0,4.28,2.52,0.32,1,1.0,1.0,-0.0,114.99999999999999,6.3,0.8,10.700000000000001,olives,114.99999999999999,6.3,0.8,10.700000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959008513169721,88.6992998656166,0.6279099724720787,73.21199886373154,161.91129872934812,5.0,0.0,0.0,Very Poor,1
dish_1561661377,306.333679,294.0,8.972795,11.854835,43.735157,14,0.4360201039591153,0.8849996942687084,2.0859441966733216,104.19514262076484,4.032256497849468,14.875903789197608,3.051971084176969,"garlic, chard, brown rice, green beans, chicken, salt, carrot, caesar salad, parsley, chive, rosemary, basil, lemon juice, olive oil",104.19512891156464,4.032256802721088,14.875903741496598,3.051971088435374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,95.0,Excellent,1
dish_1565725095,121.720001,257.0,5.134,19.185001,3.149,4,0.311284046692607,0.8287937743190661,1.9693318392741943,47.36186770428015,7.464980544747081,1.2252918287937742,1.9976653696498055,"cherry tomatoes, olives, carrot, bell peppers",47.36186809338521,7.46498093385214,1.2252918287937742,1.9976653696498055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840560204667872,85.99010758158369,0.0,0.0,85.99010758158369,5.0,9.009892418416314,9.009892418416314,Very Poor,1
dish_1558638844,80.079994,154.0,0.308,21.559999,0.462,1,1.0,1.0,-0.0,52.0,13.999999999999998,0.3,0.2,apple,51.99999610389611,13.99999935064935,0.3,0.2,1.0,0.0,0.0,0.0,0.0,0.3981731663717439,53.96189042259032,0.9609628192438645,91.60970067040545,0.0,0.0,145.57159109299576,5.0,0.0,0.0,Very Poor,1
dish_1558379273,227.436005,66.0,18.018,2.772,12.738,1,1.0,1.0,-0.0,344.6,4.199999999999999,19.3,27.3,sausage,344.60000757575756,4.199999999999999,19.3,27.3,1.0,0.0,0.0,1.734576566224205,111.10377620996508,0.0,0.0,0.0,0.0,3.1534525465876397,118.94101286012,230.04478907008507,5.0,0.0,0.0,Very Poor,1
dish_1564761426,207.569,202.0,2.344,29.738001,15.059,2,0.5198019801980198,1.0,0.9988682894493479,102.75693069306931,14.72178217821782,7.454950495049506,1.1603960396039603,"egg whites, fried rice",102.75693069306931,14.721782673267327,7.454950495049505,1.1603960396039603,1.0,0.0,0.0,0.0,0.0,0.47025731783081426,60.72985240352389,0.029932499989035487,5.268686220688852,0.0,0.0,65.99853862421274,5.0,29.001461375787258,29.001461375787258,Very Poor,1
dish_1550861703,251.519989,278.0,10.964,30.615997,10.466001,3,0.5107913669064749,1.0,1.42722303375088,90.4748201438849,11.01294964028777,3.7647482014388487,3.9438848920863308,"banana, apple, scrambled eggs",90.47481618705037,11.01294856115108,3.7647485611510794,3.9438848920863308,1.0,0.0,0.0,0.0,0.0,0.09985784821622523,16.69301726949865,0.5101160997231475,64.16965196167084,0.0,0.0,80.86266923116949,5.0,14.137330768830509,14.137330768830509,Very Poor,1
dish_1550873668,418.820007,195.0,21.198002,3.078,52.360001,3,0.6798029556650246,1.0,1.222108705628476,206.31527093596057,1.5162561576354678,25.79310344827586,10.442364532019704,"avocado, chicken, cheese",214.77949076923076,1.5784615384615384,26.85128256410256,10.870770256410257,1.0,0.0,0.0,0.7043846472753962,78.2827475162839,0.0,0.0,0.0,0.0,0.6538911503610385,75.00033626258605,153.28308377886995,5.0,0.0,0.0,Very Poor,1
dish_1562876645,220.774597,112.0,7.151315,15.845915,22.033455,15,0.48533445995237096,0.9177964739482458,1.759300032280744,197.12018813464118,14.148137686177343,19.672726333279233,6.385102159061589,"pepper, chicken, squash, spinach (raw), lemon juice, basil, rosemary, garlic, olive oil, zucchini, salt, parsley, wheat berry, thyme, cheese pizza",197.12017589285716,14.148138392857144,19.672727678571427,6.385102678571429,1.0,0.0,0.0,0.5642489897743168,68.52386726952128,0.41296774089415916,55.41125746486426,0.0,0.0,0.0,0.0,123.93512473438554,5.0,0.0,0.0,Very Poor,1
dish_1559233570,16.83,51.0,0.153,4.08,0.357,1,1.0,1.0,-0.0,32.99999999999999,8.0,0.7,0.3,strawberries,32.99999999999999,8.0,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089132449023505,89.30432161615028,0.0,0.0,89.30432161615028,5.0,5.6956783838497245,5.6956783838497245,Very Poor,1
dish_1551142547,189.929993,216.0,4.171,23.195,15.785,3,0.39908256880733944,1.0,1.5711014812011919,87.12385321100918,10.639908256880734,7.240825688073395,1.913302752293578,"ham, potatoes, pineapple",87.93055231481482,10.738425925925926,7.30787037037037,1.9310185185185187,1.0,0.0,0.0,0.0,0.0,0.07244140536362857,12.355983997467245,0.04907114469814988,8.51556043006453,0.0,0.0,20.871544427531774,5.0,74.12845557246823,74.12845557246823,Good,1
dish_1558113941,296.890015,78.0,24.862,12.834001,11.816001,2,0.6410256410256411,1.0,0.9418285354475157,380.6282051282051,16.45384615384615,15.148717948717946,31.874358974358973,"mixed greens, almonds",380.62822435897436,16.453847435897437,15.148719230769231,31.874358974358973,1.0,0.0,0.0,2.0204788157085467,114.20628610139732,0.6432377882488459,74.2754633687734,0.0,0.0,3.8494006393003612,119.62716123423978,308.1089107044105,5.0,0.0,0.0,Very Poor,1
dish_1563900205,262.261963,301.0,14.248585,21.506342,12.863122,5,0.3488372058255428,0.8432055663467883,1.9436542028343873,87.13021534421713,7.144963942076771,4.273462425181437,4.7337491913579814,"sweet potato, broccoli, olive oil, scrambled eggs, cantaloupe",87.13022026578072,7.144964119601329,4.273462458471761,4.7337491694352165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439202451802622,58.34148274771382,0.0,0.0,58.34148274771382,5.0,36.65851725228618,36.65851725228618,Poor,1
dish_1561580278,23.32,53.0,1.113,2.279,1.696,1,1.0,1.0,-0.0,44.0,4.3,3.2,2.1,caesar salad,44.0,4.3,3.2,2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583603405267888,69.99681842617677,0.0,0.0,69.99681842617677,5.0,25.003181573823227,25.003181573823227,Very Poor,1
dish_1563824065,15.51,66.0,0.242,2.882,0.968,3,0.3333333333333333,1.0,1.584962500721156,23.5,4.366666666666666,1.4666666666666666,0.36666666666666664,"zucchini, broccoli, squash",23.5,4.366666666666666,1.4666666666666666,0.36666666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091515607477819,84.34945616222952,0.0,0.0,84.34945616222952,5.0,10.650543837770485,10.650543837770485,Very Poor,1
